Data Venda;Data Envio;ID Loja;ID Produto;ID Cliente;No. Venda;Custo Unitário;Preço Unitário;Quantidade;Valor Desconto;Valor Venda;Produto;Fabricante;Marca;Classe;Cor
18/10/2009 00:00;30/10/2009 00:00;307;2496;19138;200910185CS728;5,09;9,99;240;0;2397,6;Headphone Adapter for Contoso Phone E130 Silver;Contoso, Ltd;Contoso;Economy;Silver
20/10/2009 00:00;01/11/2009 00:00;307;2496;19138;200910205CS728;5,09;9,99;720;0;7192,8;Headphone Adapter for Contoso Phone E130 Silver;Contoso, Ltd;Contoso;Economy;Silver
26/10/2009 00:00;07/11/2009 00:00;307;2496;19138;200910265CS728;5,09;9,99;240;0;2397,6;Headphone Adapter for Contoso Phone E130 Silver;Contoso, Ltd;Contoso;Economy;Silver
28/10/2009 00:00;10/11/2009 00:00;307;2496;19139;200910285CS729;5,09;9,99;240;0;2397,6;Headphone Adapter for Contoso Phone E130 Silver;Contoso, Ltd;Contoso;Economy;Silver
19/05/2008 00:00;25/05/2008 00:00;306;2497;19052;200805195CS576;5,09;9,99;120;0;1198,8;Headphone Adapter for Contoso Phone E130 White;Contoso, Ltd;Contoso;Economy;White
19/07/2008 00:00;27/07/2008 00:00;306;2497;19054;200807195CS588;5,09;9,99;120;0;1198,8;Headphone Adapter for Contoso Phone E130 White;Contoso, Ltd;Contoso;Economy;White
04/08/2008 00:00;11/08/2008 00:00;307;2497;19103;200808045CS628;5,09;9,99;120;0;1198,8;Headphone Adapter for Contoso Phone E130 White;Contoso, Ltd;Contoso;Economy;White
16/07/2009 00:00;29/07/2009 00:00;307;2497;19129;200907165CS719;5,09;9,99;288;0;2877,12;Headphone Adapter for Contoso Phone E130 White;Contoso, Ltd;Contoso;Economy;White
18/07/2009 00:00;31/07/2009 00:00;307;2497;19129;200907185CS719;5,09;9,99;1152;0;11508,48;Headphone Adapter for Contoso Phone E130 White;Contoso, Ltd;Contoso;Economy;White
26/07/2009 00:00;30/07/2009 00:00;307;2497;19130;200907265CS720;5,09;9,99;576;0;5754,24;Headphone Adapter for Contoso Phone E130 White;Contoso, Ltd;Contoso;Economy;White
06/10/2009 00:00;17/10/2009 00:00;307;2497;19137;200910065CS727;5,09;9,99;480;0;4795,2;Headphone Adapter for Contoso Phone E130 White;Contoso, Ltd;Contoso;Economy;White
08/05/2008 00:00;20/05/2008 00:00;199;2497;18838;200805085CS606;5,09;9,99;120;0;1198,8;Headphone Adapter for Contoso Phone E130 White;Contoso, Ltd;Contoso;Economy;White
09/06/2008 00:00;18/06/2008 00:00;199;2497;18845;200806095CS617;5,09;9,99;120;0;1198,8;Headphone Adapter for Contoso Phone E130 White;Contoso, Ltd;Contoso;Economy;White
14/06/2008 00:00;24/06/2008 00:00;199;2497;18846;200806145CS618;5,09;9,99;120;0;1198,8;Headphone Adapter for Contoso Phone E130 White;Contoso, Ltd;Contoso;Economy;White
01/10/2008 00:00;11/10/2008 00:00;199;2497;18876;200810015CS707;5,09;9,99;16;0;159,84;Headphone Adapter for Contoso Phone E130 White;Contoso, Ltd;Contoso;Economy;White
26/10/2008 00:00;31/10/2008 00:00;199;2497;18881;200810265CS786;5,09;9,99;120;0;1198,8;Headphone Adapter for Contoso Phone E130 White;Contoso, Ltd;Contoso;Economy;White
06/05/2009 00:00;10/05/2009 00:00;199;2497;18940;200905065CS849;5,09;9,99;480;0;4795,2;Headphone Adapter for Contoso Phone E130 White;Contoso, Ltd;Contoso;Economy;White
04/06/2009 00:00;08/06/2009 00:00;199;2497;18950;200906045CS860;5,09;9,99;720;0;7192,8;Headphone Adapter for Contoso Phone E130 White;Contoso, Ltd;Contoso;Economy;White
18/10/2009 00:00;26/10/2009 00:00;199;2497;19004;200910185CS919;5,09;9,99;48;0;479,52;Headphone Adapter for Contoso Phone E130 White;Contoso, Ltd;Contoso;Economy;White
18/10/2009 00:00;27/10/2009 00:00;199;2497;19005;200910185CS920;5,09;9,99;428;0;4275,72;Headphone Adapter for Contoso Phone E130 White;Contoso, Ltd;Contoso;Economy;White
10/05/2008 00:00;23/05/2008 00:00;199;2497;18839;200805105CS607;5,09;9,99;240;0;2397,6;Headphone Adapter for Contoso Phone E130 White;Contoso, Ltd;Contoso;Economy;White
22/10/2008 00:00;02/11/2008 00:00;307;2497;19107;200810225CS646;5,09;9,99;240;0;2397,6;Headphone Adapter for Contoso Phone E130 White;Contoso, Ltd;Contoso;Economy;White
19/06/2009 00:00;29/06/2009 00:00;199;2497;18956;200906195CS867;5,09;9,99;240;0;2397,6;Headphone Adapter for Contoso Phone E130 White;Contoso, Ltd;Contoso;Economy;White
28/06/2009 00:00;11/07/2009 00:00;199;2497;18959;200906285CS870;5,09;9,99;240;0;2397,6;Headphone Adapter for Contoso Phone E130 White;Contoso, Ltd;Contoso;Economy;White
16/09/2009 00:00;25/09/2009 00:00;307;2497;19135;200909165CS725;5,09;9,99;240;0;2397,6;Headphone Adapter for Contoso Phone E130 White;Contoso, Ltd;Contoso;Economy;White
13/10/2009 00:00;20/10/2009 00:00;199;2497;19003;200910135CS918;5,09;9,99;240;0;2397,6;Headphone Adapter for Contoso Phone E130 White;Contoso, Ltd;Contoso;Economy;White
14/10/2009 00:00;25/10/2009 00:00;307;2497;19137;200910145CS727;5,09;9,99;240;0;2397,6;Headphone Adapter for Contoso Phone E130 White;Contoso, Ltd;Contoso;Economy;White
17/01/2008 00:00;26/01/2008 00:00;199;384;18815;200801173CS559;348,58;758;15;568,5;10801,5;Adventure Works Laptop15.4W M1548 Red;Adventure Works;Adventure Works;Regular;Red
11/02/2008 00:00;19/02/2008 00:00;307;384;19094;200802113CS549;348,58;758;11;1667,6;6670,4;Adventure Works Laptop15.4W M1548 Red;Adventure Works;Adventure Works;Regular;Red
12/02/2008 00:00;20/02/2008 00:00;307;384;19094;200802123CS549;348,58;758;15;2274;9096;Adventure Works Laptop15.4W M1548 Red;Adventure Works;Adventure Works;Regular;Red
07/03/2008 00:00;15/03/2008 00:00;199;384;18824;200803073CS579;348,58;758;2;75,8;1440,2;Adventure Works Laptop15.4W M1548 Red;Adventure Works;Adventure Works;Regular;Red
25/09/2008 00:00;03/10/2008 00:00;199;384;18874;200809253CS695;348,58;758;23;1743,4;15690,6;Adventure Works Laptop15.4W M1548 Red;Adventure Works;Adventure Works;Regular;Red
26/11/2008 00:00;01/12/2008 00:00;199;384;18891;200811263CS798;348,58;758;17;2577,2;10308,8;Adventure Works Laptop15.4W M1548 Red;Adventure Works;Adventure Works;Regular;Red
10/01/2009 00:00;17/01/2009 00:00;307;384;19113;200901103CS680;348,58;758;12;1364,4;7731,6;Adventure Works Laptop15.4W M1548 Red;Adventure Works;Adventure Works;Regular;Red
26/02/2009 00:00;09/03/2009 00:00;307;384;19117;200902263CS706;348,58;758;12;1819,2;7276,8;Adventure Works Laptop15.4W M1548 Red;Adventure Works;Adventure Works;Regular;Red
27/02/2009 00:00;06/03/2009 00:00;306;384;19063;200902273CS740;348,58;758;12;636,72;8459,28;Adventure Works Laptop15.4W M1548 Red;Adventure Works;Adventure Works;Regular;Red
09/03/2009 00:00;21/03/2009 00:00;307;384;19118;200903093CS708;348,58;758;17;2577,2;10308,8;Adventure Works Laptop15.4W M1548 Red;Adventure Works;Adventure Works;Regular;Red
16/03/2009 00:00;28/03/2009 00:00;307;384;19118;200903163CS708;348,58;758;11;1667,6;6670,4;Adventure Works Laptop15.4W M1548 Red;Adventure Works;Adventure Works;Regular;Red
24/03/2009 00:00;06/04/2009 00:00;307;384;19119;200903243CS709;348,58;758;15;2274;9096;Adventure Works Laptop15.4W M1548 Red;Adventure Works;Adventure Works;Regular;Red
10/04/2009 00:00;14/04/2009 00:00;307;384;19120;200904103CS710;348,58;758;11;1667,6;6670,4;Adventure Works Laptop15.4W M1548 Red;Adventure Works;Adventure Works;Regular;Red
11/06/2009 00:00;21/06/2009 00:00;307;384;19126;200906113CS716;348,58;758;22;1667,6;15008,4;Adventure Works Laptop15.4W M1548 Red;Adventure Works;Adventure Works;Regular;Red
01/08/2009 00:00;09/08/2009 00:00;199;384;18974;200908013CS886;348,58;758;15;1137;10233;Adventure Works Laptop15.4W M1548 Red;Adventure Works;Adventure Works;Regular;Red
10/11/2009 00:00;20/11/2009 00:00;306;384;19076;200911103CS767;348,58;758;32;4851,2;19404,8;Adventure Works Laptop15.4W M1548 Red;Adventure Works;Adventure Works;Regular;Red
25/12/2009 00:00;02/01/2010 00:00;199;384;19034;200912253CS950;348,58;758;15;2274;9096;Adventure Works Laptop15.4W M1548 Red;Adventure Works;Adventure Works;Regular;Red
28/06/2008 00:00;03/07/2008 00:00;307;384;19101;200806283CS599;348,58;758;14;1061,2;9550,8;Adventure Works Laptop15.4W M1548 Red;Adventure Works;Adventure Works;Regular;Red
23/12/2008 00:00;28/12/2008 00:00;307;384;19111;200812233CS669;348,58;758;14;1591,8;9020,2;Adventure Works Laptop15.4W M1548 Red;Adventure Works;Adventure Works;Regular;Red
23/04/2008 00:00;28/04/2008 00:00;306;384;19051;200804233CS567;348,58;758;16;848,96;11279,04;Adventure Works Laptop15.4W M1548 Red;Adventure Works;Adventure Works;Regular;Red
23/07/2008 00:00;02/08/2008 00:00;199;384;18856;200807233CS645;348,58;758;16;1212,8;10915,2;Adventure Works Laptop15.4W M1548 Red;Adventure Works;Adventure Works;Regular;Red
16/11/2008 00:00;29/11/2008 00:00;307;384;19109;200811163CS655;348,58;758;16;1819,2;10308,8;Adventure Works Laptop15.4W M1548 Red;Adventure Works;Adventure Works;Regular;Red
18/02/2009 00:00;24/02/2009 00:00;306;384;19062;200902183CS737;348,58;758;16;848,96;11279,04;Adventure Works Laptop15.4W M1548 Red;Adventure Works;Adventure Works;Regular;Red
09/03/2009 00:00;16/03/2009 00:00;306;384;19063;200903093CS740;348,58;758;16;848,96;11279,04;Adventure Works Laptop15.4W M1548 Red;Adventure Works;Adventure Works;Regular;Red
22/07/2009 00:00;04/08/2009 00:00;199;384;18969;200907223CS880;348,58;758;16;1212,8;10915,2;Adventure Works Laptop15.4W M1548 Red;Adventure Works;Adventure Works;Regular;Red
22/09/2009 00:00;01/10/2009 00:00;199;384;18995;200909223CS908;348,58;758;16;1212,8;10915,2;Adventure Works Laptop15.4W M1548 Red;Adventure Works;Adventure Works;Regular;Red
21/03/2009 00:00;02/04/2009 00:00;307;384;19118;200903213CS708;348,58;758;10;1516;6064;Adventure Works Laptop15.4W M1548 Red;Adventure Works;Adventure Works;Regular;Red
04/10/2009 00:00;13/10/2009 00:00;306;384;19075;200910043CS765;348,58;758;10;1516;6064;Adventure Works Laptop15.4W M1548 Red;Adventure Works;Adventure Works;Regular;Red
07/03/2008 00:00;16/03/2008 00:00;199;384;18825;200803073CS580;348,58;758;7;265,3;5040,7;Adventure Works Laptop15.4W M1548 Red;Adventure Works;Adventure Works;Regular;Red
14/01/2009 00:00;21/01/2009 00:00;307;384;19113;200901143CS680;348,58;758;7;795,9;4510,1;Adventure Works Laptop15.4W M1548 Red;Adventure Works;Adventure Works;Regular;Red
04/02/2009 00:00;10/02/2009 00:00;306;384;19062;200902043CS737;348,58;758;7;371,42;4934,58;Adventure Works Laptop15.4W M1548 Red;Adventure Works;Adventure Works;Regular;Red
02/09/2009 00:00;13/09/2009 00:00;199;384;18987;200909023CS900;348,58;758;7;530,6;4775,4;Adventure Works Laptop15.4W M1548 Red;Adventure Works;Adventure Works;Regular;Red
29/12/2009 00:00;07/01/2010 00:00;307;384;19145;200912293CS735;348,58;758;7;795,9;4510,1;Adventure Works Laptop15.4W M1548 Red;Adventure Works;Adventure Works;Regular;Red
05/11/2008 00:00;17/11/2008 00:00;307;384;19108;200811053CS648;348,58;758;9;1023,3;5798,7;Adventure Works Laptop15.4W M1548 Red;Adventure Works;Adventure Works;Regular;Red
27/11/2008 00:00;10/12/2008 00:00;307;384;19109;200811273CS655;348,58;758;9;1023,3;5798,7;Adventure Works Laptop15.4W M1548 Red;Adventure Works;Adventure Works;Regular;Red
13/01/2009 00:00;20/01/2009 00:00;307;384;19113;200901133CS680;348,58;758;9;1023,3;5798,7;Adventure Works Laptop15.4W M1548 Red;Adventure Works;Adventure Works;Regular;Red
17/01/2009 00:00;24/01/2009 00:00;307;384;19113;200901173CS680;348,58;758;9;1023,3;5798,7;Adventure Works Laptop15.4W M1548 Red;Adventure Works;Adventure Works;Regular;Red
11/11/2009 00:00;19/11/2009 00:00;199;384;19014;200911113CS929;348,58;758;9;1364,4;5457,6;Adventure Works Laptop15.4W M1548 Red;Adventure Works;Adventure Works;Regular;Red
13/11/2009 00:00;22/11/2009 00:00;199;384;19015;200911133CS930;348,58;758;9;1364,4;5457,6;Adventure Works Laptop15.4W M1548 Red;Adventure Works;Adventure Works;Regular;Red
17/08/2008 00:00;24/08/2008 00:00;199;1202;18863;200808174CS670;330,66;998;24;2395,2;21556,8;Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
16/12/2008 00:00;27/12/2008 00:00;199;1203;18897;200812164CS805;324,69;980;32;6272;25088;Fabrikam Trendsetter 2/3'' 17mm X100 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
03/02/2009 00:00;09/02/2009 00:00;306;1202;19062;200902034CS737;330,66;998;24;1676,64;22275,36;Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
05/09/2008 00:00;17/09/2008 00:00;199;1202;18868;200809054CS688;330,66;998;20;1996;17964;Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
11/09/2008 00:00;15/09/2008 00:00;199;1202;18870;200809114CS690;330,66;998;20;1996;17964;Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
25/09/2008 00:00;03/10/2008 00:00;199;1203;18874;200809254CS695;324,69;980;21;2058;18522;Fabrikam Trendsetter 2/3'' 17mm X100 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
16/08/2008 00:00;22/08/2008 00:00;199;1203;18862;200808164CS668;324,69;980;18;1764;15876;Fabrikam Trendsetter 2/3'' 17mm X100 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
15/11/2008 00:00;28/11/2008 00:00;307;1203;19109;200811154CS655;324,69;980;17;2499;14161;Fabrikam Trendsetter 2/3'' 17mm X100 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
16/01/2009 00:00;23/01/2009 00:00;307;1202;19113;200901164CS680;330,66;998;17;2544,9;14421,1;Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
21/07/2009 00:00;03/08/2009 00:00;199;1203;18969;200907214CS880;324,69;980;13;1274;11466;Fabrikam Trendsetter 2/3'' 17mm X100 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
30/07/2009 00:00;06/08/2009 00:00;199;1202;18973;200907304CS885;330,66;998;13;1297,4;11676,6;Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
06/03/2008 00:00;19/03/2008 00:00;306;1203;19049;200803064CS555;324,69;980;12;823,2;10936,8;Fabrikam Trendsetter 2/3'' 17mm X100 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
31/03/2009 00:00;13/04/2009 00:00;307;1203;19119;200903314CS709;324,69;980;12;2352;9408;Fabrikam Trendsetter 2/3'' 17mm X100 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
18/06/2009 00:00;28/06/2009 00:00;307;1202;19126;200906184CS716;330,66;998;12;1197,6;10778,4;Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
19/09/2009 00:00;27/09/2009 00:00;199;1203;18994;200909194CS907;324,69;980;12;1176;10584;Fabrikam Trendsetter 2/3'' 17mm X100 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
03/12/2009 00:00;10/12/2009 00:00;199;1203;19023;200912034CS938;324,69;980;12;2352;9408;Fabrikam Trendsetter 2/3'' 17mm X100 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
11/02/2008 00:00;19/02/2008 00:00;307;1203;19094;200802114CS549;324,69;980;11;2156;8624;Fabrikam Trendsetter 2/3'' 17mm X100 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
30/04/2008 00:00;11/05/2008 00:00;307;1203;19097;200804304CS558;324,69;980;11;2156;8624;Fabrikam Trendsetter 2/3'' 17mm X100 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
30/03/2009 00:00;12/04/2009 00:00;307;1202;19119;200903304CS709;330,66;998;11;2195,6;8782,4;Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
12/03/2008 00:00;25/03/2008 00:00;306;1202;19049;200803124CS555;330,66;998;15;1047,9;13922,1;Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
22/12/2008 00:00;27/12/2008 00:00;307;1203;19111;200812224CS669;324,69;980;15;2205;12495;Fabrikam Trendsetter 2/3'' 17mm X100 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
28/03/2009 00:00;10/04/2009 00:00;307;1202;19119;200903284CS709;330,66;998;15;2994;11976;Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
04/02/2008 00:00;12/02/2008 00:00;307;1203;19094;200802044CS549;324,69;980;16;3136;12544;Fabrikam Trendsetter 2/3'' 17mm X100 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
23/07/2008 00:00;02/08/2008 00:00;199;1203;18856;200807234CS645;324,69;980;16;1568;14112;Fabrikam Trendsetter 2/3'' 17mm X100 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
06/09/2008 00:00;18/09/2008 00:00;199;1203;18868;200809064CS688;324,69;980;16;1568;14112;Fabrikam Trendsetter 2/3'' 17mm X100 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
09/11/2008 00:00;21/11/2008 00:00;307;1203;19108;200811094CS648;324,69;980;16;2352;13328;Fabrikam Trendsetter 2/3'' 17mm X100 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
06/01/2009 00:00;12/01/2009 00:00;307;1203;19112;200901064CS679;324,69;980;16;2352;13328;Fabrikam Trendsetter 2/3'' 17mm X100 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
28/03/2009 00:00;07/04/2009 00:00;199;1202;18926;200903284CS835;330,66;998;16;798,4;15169,6;Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
24/04/2008 00:00;05/05/2008 00:00;307;1203;19097;200804244CS558;324,69;980;10;1960;7840;Fabrikam Trendsetter 2/3'' 17mm X100 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
03/01/2009 00:00;09/01/2009 00:00;199;1203;18902;200901034CS810;324,69;980;10;490;9310;Fabrikam Trendsetter 2/3'' 17mm X100 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
30/03/2009 00:00;12/04/2009 00:00;307;1203;19119;200903304CS709;324,69;980;10;1960;7840;Fabrikam Trendsetter 2/3'' 17mm X100 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
21/01/2008 00:00;01/02/2008 00:00;306;1203;19047;200801214CS529;324,69;980;10;1960;7840;Fabrikam Trendsetter 2/3'' 17mm X100 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
16/09/2008 00:00;27/09/2008 00:00;306;1203;19057;200809164CS636;324,69;980;10;980;8820;Fabrikam Trendsetter 2/3'' 17mm X100 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
22/09/2008 00:00;03/10/2008 00:00;306;1202;19057;200809224CS636;330,66;998;10;998;8982;Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
17/12/2008 00:00;21/12/2008 00:00;306;1203;19060;200812174CS676;324,69;980;10;1960;7840;Fabrikam Trendsetter 2/3'' 17mm X100 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
29/05/2008 00:00;11/06/2008 00:00;307;1202;19099;200805294CS568;330,66;998;14;1397,2;12574,8;Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
21/11/2008 00:00;04/12/2008 00:00;199;1203;18889;200811214CS796;324,69;980;14;2744;10976;Fabrikam Trendsetter 2/3'' 17mm X100 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
29/11/2008 00:00;03/12/2008 00:00;307;1203;19110;200811294CS656;324,69;980;14;2058;11662;Fabrikam Trendsetter 2/3'' 17mm X100 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
11/06/2009 00:00;21/06/2009 00:00;307;1203;19126;200906114CS716;324,69;980;14;1372;12348;Fabrikam Trendsetter 2/3'' 17mm X100 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
30/06/2009 00:00;11/07/2009 00:00;307;1203;19127;200906304CS717;324,69;980;14;1372;12348;Fabrikam Trendsetter 2/3'' 17mm X100 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
21/07/2009 00:00;02/08/2009 00:00;199;1203;18968;200907214CS879;324,69;980;14;1372;12348;Fabrikam Trendsetter 2/3'' 17mm X100 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
01/12/2009 00:00;08/12/2009 00:00;199;1202;19023;200912014CS938;330,66;998;14;2794,4;11177,6;Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
27/12/2009 00:00;04/01/2010 00:00;199;1202;19034;200912274CS950;330,66;998;14;2794,4;11177,6;Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
20/02/2009 00:00;27/02/2009 00:00;306;1203;19063;200902204CS740;324,69;980;7;480,2;6379,8;Fabrikam Trendsetter 2/3'' 17mm X100 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
08/01/2009 00:00;14/01/2009 00:00;307;1203;19112;200901084CS679;324,69;980;7;1029;5831;Fabrikam Trendsetter 2/3'' 17mm X100 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
02/11/2008 00:00;09/11/2008 00:00;199;1202;18883;200811024CS788;330,66;998;7;1397,2;5588,8;Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
11/07/2009 00:00;19/07/2009 00:00;199;1203;18964;200907114CS875;324,69;980;7;686;6174;Fabrikam Trendsetter 2/3'' 17mm X100 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
03/11/2008 00:00;10/11/2008 00:00;199;1202;18883;200811034CS788;330,66;998;9;1796,4;7185,6;Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
21/12/2008 00:00;03/01/2009 00:00;199;1202;18899;200812214CS807;330,66;998;9;1796,4;7185,6;Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
04/11/2009 00:00;09/11/2009 00:00;199;1203;19011;200911044CS926;324,69;980;9;1764;7056;Fabrikam Trendsetter 2/3'' 17mm X100 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
28/11/2009 00:00;04/12/2009 00:00;199;1202;19022;200911284CS937;330,66;998;9;1796,4;7185,6;Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
15/12/2009 00:00;28/12/2009 00:00;199;1203;19029;200912154CS945;324,69;980;9;1764;7056;Fabrikam Trendsetter 2/3'' 17mm X100 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
26/12/2009 00:00;03/01/2010 00:00;199;1203;19034;200912264CS950;324,69;980;9;1764;7056;Fabrikam Trendsetter 2/3'' 17mm X100 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
10/11/2008 00:00;22/11/2008 00:00;307;1203;19108;200811104CS648;324,69;980;9;1323;7497;Fabrikam Trendsetter 2/3'' 17mm X100 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
28/11/2008 00:00;11/12/2008 00:00;307;1202;19109;200811284CS655;330,66;998;9;1347,3;7634,7;Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
08/12/2008 00:00;12/12/2008 00:00;307;1202;19110;200812084CS656;330,66;998;9;1347,3;7634,7;Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
28/12/2009 00:00;06/01/2010 00:00;307;1203;19145;200912284CS735;324,69;980;9;1323;7497;Fabrikam Trendsetter 2/3'' 17mm X100 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
25/04/2008 00:00;30/04/2008 00:00;306;1178;19051;200804254CS567;330,66;998;23;1606,78;21347,22;Fabrikam Trendsetter 1/3'' 8.5mm X200 White;Fabrikam, Inc.;Fabrikam;Regular;White
23/08/2008 00:00;31/08/2008 00:00;199;1178;18864;200808234CS677;330,66;998;13;1297,4;11676,6;Fabrikam Trendsetter 1/3'' 8.5mm X200 White;Fabrikam, Inc.;Fabrikam;Regular;White
30/09/2008 00:00;11/10/2008 00:00;306;1178;19057;200809304CS636;330,66;998;21;2095,8;18862,2;Fabrikam Trendsetter 1/3'' 8.5mm X200 White;Fabrikam, Inc.;Fabrikam;Regular;White
22/11/2008 00:00;05/12/2008 00:00;199;1178;18889;200811224CS796;330,66;998;18;3592,8;14371,2;Fabrikam Trendsetter 1/3'' 8.5mm X200 White;Fabrikam, Inc.;Fabrikam;Regular;White
11/01/2009 00:00;18/01/2009 00:00;307;1178;19113;200901114CS680;330,66;998;13;1946,1;11027,9;Fabrikam Trendsetter 1/3'' 8.5mm X200 White;Fabrikam, Inc.;Fabrikam;Regular;White
13/02/2009 00:00;19/02/2009 00:00;306;1178;19062;200902134CS737;330,66;998;22;1536,92;20419,08;Fabrikam Trendsetter 1/3'' 8.5mm X200 White;Fabrikam, Inc.;Fabrikam;Regular;White
10/11/2009 00:00;18/11/2009 00:00;199;1178;19014;200911104CS929;330,66;998;20;3992;15968;Fabrikam Trendsetter 1/3'' 8.5mm X200 White;Fabrikam, Inc.;Fabrikam;Regular;White
06/12/2009 00:00;15/12/2009 00:00;199;1178;19025;200912064CS940;330,66;998;22;4391,2;17564,8;Fabrikam Trendsetter 1/3'' 8.5mm X200 White;Fabrikam, Inc.;Fabrikam;Regular;White
31/01/2008 00:00;11/02/2008 00:00;306;1178;19047;200801314CS529;330,66;998;12;2395,2;9580,8;Fabrikam Trendsetter 1/3'' 8.5mm X200 White;Fabrikam, Inc.;Fabrikam;Regular;White
11/03/2008 00:00;24/03/2008 00:00;306;1178;19049;200803114CS555;330,66;998;12;838,32;11137,68;Fabrikam Trendsetter 1/3'' 8.5mm X200 White;Fabrikam, Inc.;Fabrikam;Regular;White
07/06/2008 00:00;11/06/2008 00:00;307;1178;19100;200806074CS596;330,66;998;12;1197,6;10778,4;Fabrikam Trendsetter 1/3'' 8.5mm X200 White;Fabrikam, Inc.;Fabrikam;Regular;White
26/01/2009 00:00;08/02/2009 00:00;199;1178;18909;200901264CS817;330,66;998;12;598,8;11377,2;Fabrikam Trendsetter 1/3'' 8.5mm X200 White;Fabrikam, Inc.;Fabrikam;Regular;White
